T.ID,GP.Vol,NP.Vol,Wat.Vol,GT.Vol,NT.Vol,Prd.Lvl,Wat.Lvl,Ullage,Avg.Tmp,Prd.Wgt,Prd.Dens,
07,   6760,   6648,      0,   6760,   6648, 127.95,   0.08,   3310, 33.61,    nan,    745,
08,   6954,   6851,      0,   6954,   6851, 132.03,  -0.19,   3116, 32.11,    nan,    745,
[2017/08/01 17:33:00] 

 01,   9796,   9683,      0,   9796,   9683,  97.13,  -0.37,  10629, 33.18,    nan,    826,
02,   7252,   7148,      0,   7252,   7148, 138.79,  -0.36,   2818, 31.77,    nan,    745,
03,   5127,   5043,      0,   5127,   5043, 102.51,  -0.31,   4943, 33.43,    nan,    745,
04,   2726,   2683,      0,   2726,   2683,  66.95,  -0.47,   7344, 33.09,    nan,    745,
05,   2801,   2767,      0,   2801,   2767,  65.82,  -0.41,   7269, 33.85,    nan,    826,
06,   7282,   7195,      0,   7282,   7195,  77.62,  -0.16,  13143, 33.66,    nan,    826,
07,   6761,   6649,      0,   6761,   6649, 127.96,   0.08,   3309, 33.61,    nan,    745,
08,   6950,   6848,      0,   6950,   6848, 131.97,  -0.19,   3120, 32.06,    nan,    745,
[2017/08/01 17:34:00] 

 01,   9796,   9683,      0,   9796,   9683,  97.13,  -0.37,  10629, 33.18,    nan,    826,
02,   7252,   7148,      0,   7252,   7148, 138.79,  -0.37,   2818, 31.77,    nan,    745,
03,   5127,   5044,      0,   5127,   5044, 102.51,  -0.31,   4943, 33.43,    nan,    745,
04,   2726,   2683,      0,   2726,   2683,  66.95,  -0.47,   7344, 33.09,    nan,    745,
05,   2801,   2767,      0,   2801,   2767,  65.82,  -0.41,   7269, 33.85,    nan,    826,
06,   7281,   7194,      0,   7281,   7194,  77.61,  -0.15,  13144, 33.67,    nan,    826,
07,   6753,   6641,      0,   6753,   6641, 127.83,   0.08,   3317, 33.61,    nan,    745,
08,   6950,   6847,      0,   6950,   6847, 131.97,  -0.19,   3120, 32.11,    nan,    745,
[2017/08/01 17:35:00] 

 01,   9795,   9683,      0,   9795,   9683,  97.13,  -0.38,  10630, 33.18,    nan,    826,
02,   7216,   7113,      0,   7216,   7113, 138.20,  -0.36,   2854, 31.77,    nan,    745,
03,   5127,   5044,      0,   5127,   5044, 102.51,  -0.31,   4943, 33.43,    nan,    745,
04,   2727,   2684,      0,   2727,   2684,  66.96,  -0.46,   7343, 33.09,    nan,    745,
05,   2801,   2767,      0,   2801,   2767,  65.82,  -0.41,   7269, 33.85,    nan,    826,
06,   7280,   7194,      0,   7280,   7194,  77.60,  -0.16,  13145, 33.67,    nan,    826,
07,   6708,   6596,      0,   6708,   6597, 127.08,   0.08,   3362, 33.61,    nan,    745,
08,   6950,   6847,      0,   6950,   6847, 131.97,  -0.19,   3120, 32.11,    nan,    745,
[2017/08/01 17:36:00] 

 01,   9796,   9683,      0,   9796,   9683,  97.13,  -0.37,  10629, 33.18,    nan,    826,
02,   7202,   7099,      0,   7202,   7099, 137.98,  -0.36,   2868, 31.77,    nan,    745,
03,   5128,   5044,      0,   5128,   5044, 102.52,  -0.31,   4942, 33.43,    nan,    745,
04,   2727,   2683,      0,   2727,   2683,  66.95,  -0.46,   7343, 33.09,    nan,    745,
05,   2801,   2767,      0,   2801,   2767,  65.82,  -0.41,   7269, 33.85,    nan,    826,
06,   7264,   7177,      0,   7264,   7177,  77.47,  -0.15,  13161, 33.67,    nan,    826,
07,   6694,   6583,      0,   6694,   6583, 126.86,   0.08,   3376, 33.61,    nan,    745,
08,   6950,   6848,      0,   6950,   6848, 131.97,  -0.19,   3120, 32.06,    nan,    745,
[2017/08/01 17:37:00] 

 01,   9796,   9683,      0,   9796,   9683,  97.13,  -0.37,  10629, 33.18,    nan,    826,
02,   7174,   7071,      0,   7174,   7071, 137.52,  -0.36,   2896, 31.77,    nan,    745,
03,   5128,   5044,      0,   5128,   5044, 102.52,  -0.31,   4942, 33.43,    nan,    745,
04,   2727,   2683,      0,   2727,   2683,  66.95,  -0.47,   7343, 33.09,    nan,    745,
05,   2801,   2767,      0,   2801,   2767,  65.82,  -0.41,   7269, 33.85,    nan,    826,
06,   7262,   7175,      0,   7262,   7175,  77.46,  -0.15,  13163, 33.67,    nan,    826,
07,   6694,   6583,      0,   6694,   6583, 126.86,   0.08,   3376, 33.61,    nan,    745,
08,   6946,   6844,      0,   6946,   6844, 131.90,  -0.18,   3124, 32.06,    nan,    745,
[2017/08/01 17:38:00] 

 01,   9796,   9683,      0,   9796,   9683,  97.13,  -0.38,  10629, 33.18,    nan,    826,
02,   7174,   7071,      0,   7174,   7071, 137.52,  -0.36,   2896, 31.77,    nan,    745,
03,   5128,   5044,      0,   5128,   5044, 102.51,  -0.31,   4942, 33.43,    nan,    745,
04,   2726,   2682,      0,   2726,   2682,  66.94,  -0.48,   7344, 33.09,    nan,    745,
05,   2801,   2767,      0,   2801,   2767,  65.82,  -0.41,   7269, 33.85,    nan,    826,
06,   7262,   7176,      0,   7262,   7176,  77.46,  -0.16,  13163, 33.67,    nan,    826,
07,   6692,   6581,      0,   6692,   6581, 126.82,   0.08,   3378, 33.61,    nan,    745,
08,   6939,   6837,      0,   6939,   6837, 131.79,  -0.19,   3131, 32.12,    nan,    745,
[2017/08/01 17:39:00] 

 01,   9796,   9683,      0,   9796,   9683,  97.13,  -0.38,  10629, 33.18,    nan,    826,
02,   7153,   7051,      0,   7153,   7051, 137.18,  -0.36,   2917, 31.77,    nan,    745,
03,   5128,   5044,      0,   5128,   5044, 102.51,  -0.31,   4942, 33.43,    nan,    745,
04,   2726,   2683,      0,   2726,   2683,  66.95,  -0.47,   7344, 33.09,    nan,    745,
05,   2801,   2767,      0,   2801,   2767,  65.82,  -0.41,   7269, 33.85,    nan,    826,
06,   7262,   7176,      0,   7262,   7176,  77.46,  -0.15,  13163, 33.67,    nan,    826,
07,   6685,   6574,      0,   6685,   6574, 126.71,   0.08,   3385, 33.62,    nan,    745,
08,   6936,   6833,      0,   6936,   6833, 131.73,  -0.19,   3134, 32.12,    nan,    745,
[2017/08/01 17:40:00] 

 01,   9780,   9668,      0,   9780,   9668,  97.01,  -0.38,  10645, 33.18,    nan,    826,
02,   7123,   7021,      0,   7123,   7021, 136.68,  -0.36,   2947, 31.77,    nan,    745,
03,   5128,   5044,      0,   5128,   5044, 102.52,  -0.31,   4942, 33.43,    nan,    745,
04,   2726,   2682,      0,   2726,   2682,  66.93,  -0.48,   7344, 33.09,    nan,    745,
05,   2801,   2767,      0,   2801,   2767,  65.82,  -0.40,   7269, 33.85,    nan,    826,
06,   7262,   7176,      0,   7262,   7176,  77.46,  -0.15,  13163, 33.67,    nan,    826,
07,   6679,   6568,      0,   6679,   6569, 126.62,   0.08,   3391, 33.62,    nan,    745,
08,   6934,   6832,      0,   6934,   6832, 131.70,  -0.19,   3136, 32.12,    nan,    745,
[2017/08/01 17:41:00] 

 01,   9776,   9663,      0,   9776,   9663,  96.98,  -0.38,  10649, 33.18,    nan,    826,
02,   7109,   7007,      0,   7109,   7007, 136.46,  -0.35,   2961, 31.78,    nan,    745,
03,   5127,   5044,      0,   5127,   5044, 102.51,  -0.31,   4943, 33.43,    nan,    745,
04,   2726,   2682,      0,   2726,   2682,  66.94,  -0.48,   7344, 33.09,    nan,    745,
05,   2801,   2767,      0,   2801,   2767,  65.82,  -0.41,   7269, 33.85,    nan,    826,
06,   7261,   7175,      0,   7261,   7175,  77.45,  -0.15,  13164, 33.67,    nan,    826,
07,   6672,   6561,      0,   6672,   6561, 126.50,   0.07,   3398, 33.62,    nan,    745,
08,   6928,   6826,      0,   6928,   6826, 131.61,  -0.19,   3142, 32.12,    nan,    745,
[2017/08/01 17:42:00] 

 01,   9776,   9663,      0,   9776,   9663,  96.98,  -0.37,  10649, 33.18,    nan,    826,
02,   7098,   6996,      0,   7098,   6996, 136.28,  -0.36,   2972, 31.78,    nan,    745,
03,   5128,   5044,      0,   5128,   5044, 102.51,  -0.31,   4942, 33.43,    nan,    745,
04,   2727,   2683,      0,   2727,   2683,  66.95,  -0.47,   7343, 33.09,    nan,    745,
05,   2801,   2767,      0,   2801,   2767,  65.82,  -0.41,   7269, 33.85,    nan,    826,
06,   7263,   7176,      0,   7263,   7176,  77.46,  -0.15,  13162, 33.67,    nan,    826,
07,   6644,   6534,      0,   6644,   6534, 126.04,   0.07,   3426, 33.62,    nan,    745,
08,   6923,   6820,      0,   6923,   6820, 131.52,  -0.19,   3147, 32.12,    nan,    745,
[2017/08/01 17:43:00] 

 01,   9775,   9663,      0,   9775,   9663,  96.98,  -0.38,  10650, 33.18,    nan,    826,
02,   7096,   6994,      0,   7096,   6994,4450.34,  -0.35,   2974, 31.78,    nan,    745,
03,   5128,   5044,      0,   5128,   5044, 102.52,  -0.31,   4942, 33.43,    nan,    745,
04,   2726,   2683,      0,   2726,   2683,  66.95,  -0.47,   7344, 33.09,    nan,    745,
05,   2801,   2767,      0,   2801,   2767,  65.82,  -0.40,   7269, 33.85,    nan,    826,
06,   7261,   7175,      0,   7261,   7175,  77.45,  -0.15,  13164, 33.67,    nan,    826,
07,   6640,   6529,      0,   6640,   6530, 125.97,   0.07,   3430, 33.62,    nan,    745,
08,   6899,   6797,      0,   6899,   6797, 131.13,  -0.19,   3171, 32.12,    nan,    745,
[2017/08/01 17:44:00] 

 01,   9775,   9663,      0,   9775,   9663,  96.97,  -0.37,  10650, 33.18,    nan,    826,
02,   7096,   6994,      0,   7096,   6994, 136.25,  -0.36,   2974, 31.78,    nan,    745,
03,   5127,   5044,      0,   5127,   5044, 102.51,  -0.31,   4943, 33.43,    nan,    745,
04,   2726,   2682,      0,   2726,   2682,  66.94,  -0.47,   7344, 33.09,    nan,    745,
05,   2801,   2767,      0,   2801,   2767,  65.82,  -0.41,   7269, 33.85,    nan,    826,
06,   7263,   7176,      0,   7263,   7176,  77.47,  -0.16,  13162, 33.67,    nan,    826,
07,   6637,   6527,      0,   6637,   6527, 125.93,   0.07,   3433, 33.62,    nan,    745,
08,   6896,   6794,      0,   6896,   6794, 131.07,  -0.19,   3174, 32.12,    nan,    745,
[2017/08/01 17:45:00] 

 01,   9775,   9663,      0,   9775,   9663,  96.97,  -0.38,  10650, 33.18,    nan,    826,
02,   7091,   6989,      0,   7091,   6989, 136.17,  -0.36,   2979, 31.78,    nan,    745,
03,   5128,   5044,      0,   5128,   5044, 102.51,  -0.31,   4942, 33.43,    nan,    745,
04,   2726,   2683,      0,   2726,   2683,  66.94,  -0.47,   7344, 33.09,    nan,    745,
05,   2801,   2767,      0,   2801,   2767,  65.82,  -0.41,   7269, 33.85,    nan,    826,
06,   7261,   7174,      0,   7261,   7174,  77.45,  -0.16,  13164, 33.67,    nan,    826,
07,   6629,   6519,      0,   6629,   6519, 125.80,   0.07,   3441, 33.62,    nan,    745,
08,   6893,   6792,      0,   6893,   6792, 131.03,  -0.19,   3177, 32.13,    nan,    745,
[2017/08/01 17:46:00] 

 01,   9775,   9663,      0,   9775,   9663,  96.97,  -0.38,  10650, 33.18,    nan,    826,
02,   7055,   6954,      0,   7055,   6954, 135.59,  -0.36,   3015, 31.78,    nan,    745,
03,   5128,   5044,      0,   5128,   5044, 102.51,  -0.31,   4942, 33.43,    nan,    745,
04,   2727,   2683,      0,   2727,   2683,  66.95,  -0.47,   7343, 33.09,    nan,    745,
05,   2801,   2767,      0,   2801,   2767,  65.82,  -0.41,   7269, 33.85,    nan,    826,
06,   7261,   7175,      0,   7261,   7175,  77.45,  -0.16,  13164, 33.67,    nan,    826,
07,   6625,   6515,      0,   6625,   6515, 125.73,   0.07,   3445, 33.63,    nan,    745,
08,   6891,   6789,      0,   6891,   6789, 130.99,  -0.19,   3179, 32.13,    nan,    745,
[2017/08/01 17:47:00] 

 01,   9769,   9657,      0,   9769,   9657,  96.93,  -0.38,  10656, 33.18,    nan,    826,
02,   7055,   6954,      0,   7055,   6954, 135.59,  -0.36,   3015, 31.74,    nan,    745,
03,   5128,   5044,      0,   5128,   5044, 102.51,  -0.31,   4942, 33.43,    nan,    745,
04,   2727,   2683,      0,   2727,   2683,  66.95,  -0.47,   7343, 33.09,    nan,    745,
05,   2801,   2767,      0,   2801,   2767,  65.83,  -0.40,   7269, 33.85,    nan,    826,
06,   7261,   7174,      0,   7261,   7174,  77.45,  -0.15,  13164, 33.67,    nan,    826,
07,   6620,   6510,      0,   6620,   6510, 125.65,   0.07,   3450, 33.63,    nan,    745,
08,   6861,   6760,      0,   6861,   6760, 130.50,  -0.19,   3209, 32.07,    nan,    745,
[2017/08/01 17:48:00] 

 01,   9763,   9651,      0,   9763,   9651,  96.88,  -0.38,  10662, 33.18,    nan,    826,
02,   7037,   6936,      0,   7037,   6936, 135.30,  -0.36,   3033, 31.78,    nan,    745,
03,   5128,   5044,      0,   5128,   5044, 102.51,  -0.31,   4942, 33.43,    nan,    745,
04,   2726,   2683,      0,   2726,   2683,  66.95,  -0.47,   7344, 33.09,    nan,    745,
05,   2801,   2767,      0,   2801,   2767,  65.82,  -0.41,   7269, 33.85,    nan,    826,
06,   7262,   7175,      0,   7262,   7175,  77.45,  -0.16,  13163, 33.67,    nan,    826,
07,   6619,   6510,      0,   6620,   6510, 125.64,   0.07,   3450, 33.63,    nan,    745,
08,   6861,   6759,      0,   6861,   6759, 130.49,  -0.19,   3209, 32.13,    nan,    745,
[2017/08/01 17:49:00] 

 01,   9763,   9651,      0,   9763,   9651,  96.88,  -0.37,  10662, 33.18,    nan,    826,
02,   7024,   6923,      0,   7024,   6923, 135.08,  -0.36,   3046, 31.78,    nan,    745,
03,   5128,   5044,      0,   5128,   5044, 102.52,  -0.31,   4942, 33.43,    nan,    745,
04,   2726,   2682,      0,   2726,   2682,  66.94,  -0.48,   7344, 33.09,    nan,    745,
05,   2801,   2767,      0,   2801,   2767,  65.83,  -0.40,   7269, 33.85,    nan,    826,
06,   7261,   7174,      0,   7261,   7174,  77.45,  -0.15,  13164, 33.67,    nan,    826,
07,   6619,   6510,      0,   6620,   6510, 125.64,   0.07,   3450, 33.63,    nan,    745,
08,   6859,   6757,      0,   6859,   6757, 130.46,  -0.19,   3211, 32.13,    nan,    745,
[2017/08/01 17:50:00] 

 01,   9763,   9651,      0,   9763,   9651,  96.88,  -0.37,  10662, 33.18,    nan,    826,
02,   7024,   6923,      0,   7024,   6923, 135.08,  -0.36,   3046, 31.78,    nan,    745,
03,   5128,   5044,      0,   5128,   5044, 102.52,  -0.31,   4942, 33.43,    nan,    745,
04,   2727,   2683,      0,   2727,   2683,  66.95,  -0.46,   7343, 33.09,    nan,    745,
05,   2801,   2767,      0,   2801,   2767,  65.82,  -0.40,   7269, 33.85,    nan,    826,
06,   7262,   7175,      0,   7262,   7175,  77.46,  -0.16,  13163, 33.67,    nan,    826,
07,   6619,   6509,      0,   6620,   6510, 125.64,   0.07,   3450, 33.63,    nan,    745,
08,   6859,   6757,      0,   6859,   6757, 130.46,  -0.19,   3211, 32.13,    nan,    745,
[2017/08/01 17:51:00] 

 01,   9763,   9651,      0,   9763,   9651,  96.88,  -0.38,  10662, 33.18,    nan,    826,
02,   7024,   6923,      0,   7024,   6923, 135.08,  -0.36,   3046, 31.79,    nan,    745,
03,   5127,   5044,      0,   5127,   5044, 102.51,  -0.31,   4943, 33.43,    nan,    745,
04,   2726,   2683,      0,   2726,   2683,  66.94,  -0.47,   7344, 33.09,    nan,    745,
05,   2801,   2767,      0,   2801,   2767,  65.82,  -0.41,   7269, 33.85,    nan,    826,
06,   7262,   7175,      0,   7262,   7175,  77.46,  -0.16,  13163, 33.67,    nan,    826,
07,   6617,   6507,      0,   6617,   6507, 125.60,   0.07,   3453, 33.63,    nan,    745,
08,   6859,   6757,      0,   6859,   6757, 130.46,  -0.19,   3211, 32.14,    nan,    745,
[2017/08/01 17:52:00] 

 01,   9763,   9651,      0,   9763,   9651,  96.88,  -0.38,  10662, 33.18,    nan,    826,
02,   7024,   6923,      0,   7024,   6923, 135.08,  -0.36,   3046, 31.79,    nan,    745,
03,   5127,   5044,      0,   5127,   5044, 102.51,  -0.31,   4943, 33.43,    nan,    745,
04,   2727,   2683,      0,   2727,   2683,  66.95,  -0.47,   7343, 33.09,    nan,    745,
05,   2801,   2767,      0,   2801,   2767,  65.82,  -0.41,   7269, 33.85,    nan,    826,
06,   7262,   7175,      0,   7262,   7175,  77.46,  -0.15,  13163, 33.67,    nan,    826,
07,   6616,   6506,      0,   6616,   6506, 125.58,   0.07,   3454, 33.64,    nan,    745,
08,   6859,   6757,      0,   6859,   6757, 130.46,  -0.19,   3211, 32.14,    nan,    745,
[2017/08/01 17:53:00] 

 01,   9763,   9651,      0,   9763,   9651,  96.88,  -0.38,  10662, 33.18,    nan,    826,
02,   7024,   6923,      0,   7024,   6923, 135.08,  -0.36,   3046, 31.79,    nan,    745,
03,   5127,   5044,      0,   5127,   5044, 102.51,  -0.31,   4943, 33.43,    nan,    745,
04,   2727,   2683,      0,   2727,   2683,  66.96,  -0.46,   7343, 33.09,    nan,    745,
05,   2801,   2767,      0,   2801,   2767,  65.82,  -0.41,   7269, 33.85,    nan,    826,
06,   7262,   7175,      0,   7262,   7175,  77.46,  -0.14,  13163, 33.67,    nan,    826,
07,   6612,   6503,      0,   6613,   6503, 125.53,   0.07,   3457, 33.64,    nan,    745,
08,   6855,   6754,      0,   6855,   6754, 130.40,  -0.19,   3215, 32.14,    nan,    745,
[2017/08/01 17:54:00] 

 01,   9764,   9651,      0,   9764,   9651,  96.88,  -0.38,  10661, 33.18,    nan,    826,
02,   7024,   6923,      0,   7024,   6923, 135.08,  -0.36,   3046, 31.79,    nan,    745,
03,   5128,   5044,      0,   5128,   5044, 102.52,  -0.31,   4942, 33.43,    nan,    745,
04,   2726,   2683,      0,   2726,   2683,  66.95,  -0.48,   7344, 33.09,    nan,    745,
05,   2801,   2767,      0,   2801,   2767,  65.82,  -0.41,   7269, 33.85,    nan,    826,
06,   7261,   7175,      0,   7261,   7175,  77.45,  -0.15,  13164, 33.67,    nan,    826,
07,   6575,   6466,      0,   6575,   6466, 124.91,   0.07,   3495, 33.64,    nan,    745,
08,   6853,   6751,      0,   6853,   6751, 130.36,  -0.19,   3217, 32.14,    nan,    745,
[2017/08/01 17:55:00] 

 01,   9764,   9652,      0,   9764,   9652,  96.89,  -0.38,  10661, 33.18,    nan,    826,
02,   7024,   6923,      0,   7024,   6923, 135.08,  -0.36,   3046, 31.79,    nan,    745,
03,   5127,   5044,      0,   5127,   5044, 102.51,  -0.31,   4943, 33.43,    nan,    745,
04,   2727,   2684,      0,   2727,   2684,  66.96,  -0.46,   7343, 33.09,    nan,    745,
05,   2801,   2767,      0,   2801,   2767,  65.83,  -0.40,   7269, 33.85,    nan,    826,
06,   7260,   7174,      0,   7260,   7174,  77.44,  -0.16,  13165, 33.67,    nan,    826,
07,   6571,   6461,      0,   6571,   6462, 124.84,   0.07,   3499, 33.64,    nan,    745,
08,   6853,   6751,      0,   6853,   6751, 130.36,  -0.19,   3217, 32.14,    nan,    745,
[2017/08/01 17:56:00] 

 01,   9763,   9651,      0,   9763,   9651,  96.88,  -0.38,  10662, 33.18,    nan,    826,
02,   6977,   6877,      0,   6977,   6877, 134.33,  -0.36,   3093, 31.79,    nan,    745,
03,   5127,   5044,      0,   5127,   5044, 102.51,  -0.32,   4943, 33.43,    nan,    745,
04,   2726,   2682,      0,   2726,   2682,  66.94,  -0.48,   7344, 33.09,    nan,    745,
05,   2801,   2767,      0,   2801,   2767,  65.82,  -0.41,   7269, 33.85,    nan,    826,
06,   7261,   7174,      0,   7261,   7174,  77.45,  -0.16,  13164, 33.67,    nan,    826,
07,   6566,   6457,      0,   6567,   6457, 124.77,   0.06,   3503, 33.64,    nan,    745,
08,   6852,   6751,      0,   6852,   6751, 130.36,  -0.19,   3218, 32.15,    nan,    745,
[2017/08/01 17:57:00] 

 01,   9763,   9651,      0,   9763,   9651,  96.88,  -0.38,  10662, 33.19,    nan,    826,
02,   6964,   6864,      0,   6964,   6864, 134.12,  -0.36,   3106, 31.79,    nan,    745,
03,   5128,   5044,      0,   5128,   5044, 102.52,  -0.31,   4942, 33.43,    nan,    745,
04,   2726,   2683,      0,   2726,   2683,  66.94,  -0.48,   7344, 33.09,    nan,    745,
05,   2801,   2767,      0,   2801,   2767,  65.83,  -0.40,   7269, 33.85,    nan,    826,
06,   7262,   7175,      0,   7262,   7175,  77.46,  -0.16,  13163, 33.67,    nan,    826,
07,   6565,   6456,      0,   6565,   6456, 124.75,   0.06,   3505, 33.64,    nan,    745,
08,   6852,   6751,      0,   6852,   6751, 130.36,  -0.20,   3218, 32.15,    nan,    745,
[2017/08/01 17:58:00] 

 01,   9763,   9651,      0,   9763,   9651,  96.88,  -0.38,  10662, 33.18,    nan,    826,
02,   6945,   6846,      0,   6945,   6846, 133.81,  -0.37,   3125, 31.75,    nan,    745,
03,   5127,   5044,      0,   5127,   5044, 102.51,  -0.31,   4943, 33.43,    nan,    745,
04,   2726,   2682,      0,   2726,   2682,  66.93,  -0.48,   7344, 33.09,    nan,    745,
05,   2801,   2767,      0,   2801,   2767,  65.83,  -0.40,   7269, 33.85,    nan,    826,
