T.ID,GP.Vol,NP.Vol,Wat.Vol,GT.Vol,NT.Vol,Prd.Lvl,Wat.Lvl,Ullage,Avg.Tmp,Prd.Wgt,Prd.Dens,
05,   2952,   2917,      0,   2952,   2917,  68.47,  -0.41,   7118, 33.79,    nan,    826,
06,   4118,   4068,      0,   4118,   4068,  50.88,  -0.17,  16307, 33.95,    nan,    826,
07,   2693,   2640,      0,   2693,   2641,  63.01,   0.07,   7377, 35.91,    nan,    745,
08,   2497,   2456,      0,   2497,   2456,  60.45,  -0.19,   7573, 33.50,    nan,    745,
[2017/07/31 10:49:00] 

 01,   6877,   6795,      0,   6877,   6795,  73.76,  -0.38,  13548, 33.63,    nan,    826,
02,   3694,   3638,      0,   3694,   3638,  82.30,  -0.37,   6376, 32.50,    nan,    745,
03,   5449,   5360,      0,   5449,   5360, 107.58,  -0.31,   4621, 33.41,    nan,    745,
04,   4543,   4472,      0,   4543,   4472,  96.11,  -0.47,   5527, 32.89,    nan,    745,
05,   2952,   2917,      0,   2952,   2917,  68.47,  -0.41,   7118, 33.79,    nan,    826,
06,   4118,   4068,      0,   4118,   4068,  50.88,  -0.17,  16307, 33.95,    nan,    826,
07,   2685,   2633,      0,   2685,   2633,  62.88,   0.06,   7385, 35.91,    nan,    745,
08,   2497,   2456,      0,   2497,   2456,  60.45,  -0.19,   7573, 33.50,    nan,    745,
[2017/07/31 10:50:00] 

 01,   6876,   6795,      0,   6876,   6795,  73.76,  -0.39,  13549, 33.63,    nan,    826,
02,   3694,   3638,      0,   3694,   3638,  82.31,  -0.37,   6376, 32.50,    nan,    745,
03,   5448,   5359,      0,   5448,   5359, 107.58,  -0.31,   4622, 33.41,    nan,    745,
04,   4543,   4472,      0,   4543,   4472,  96.11,  -0.47,   5527, 32.89,    nan,    745,
05,   2953,   2917,      0,   2953,   2917,  68.48,  -0.41,   7117, 33.79,    nan,    826,
06,   4120,   4070,      0,   4120,   4070,  50.90,  -0.17,  16305, 33.95,    nan,    826,
07,   2685,   2633,      0,   2685,   2633,  62.88,   0.06,   7385, 35.91,    nan,    745,
08,   2497,   2456,      0,   2497,   2456,  60.45,  -0.19,   7573, 33.50,    nan,    745,
[2017/07/31 10:51:00] 

 01,   6841,   6760,      0,   6841,   6760,  73.49,  -0.38,  13584, 33.63,    nan,    826,
02,   3694,   3638,      0,   3694,   3638,  82.30,  -0.37,   6376, 32.50,    nan,    745,
03,   5448,   5360,      0,   5448,   5360, 107.58,  -0.30,   4622, 33.41,    nan,    745,
04,   4542,   4471,      0,   4542,   4471,  96.10,  -0.48,   5528, 32.89,    nan,    745,
05,   2952,   2917,      0,   2952,   2917,  68.47,  -0.41,   7118, 33.79,    nan,    826,
06,   4119,   4069,      0,   4119,   4069,  50.89,  -0.17,  16306, 33.95,    nan,    826,
07,   2683,   2631,      0,   2683,   2631,  62.85,   0.06,   7387, 35.92,    nan,    745,
08,   2497,   2456,      0,   2497,   2456,  60.45,  -0.19,   7573, 33.51,    nan,    745,
[2017/07/31 10:52:00] 

 01,   6835,   6754,      0,   6835,   6754,  73.44,  -0.38,  13590, 33.63,    nan,    826,
02,   3694,   3638,      0,   3694,   3638,  82.30,  -0.37,   6376, 32.50,    nan,    745,
03,   5449,   5360,      0,   5449,   5360, 107.58,  -0.30,   4621, 33.41,    nan,    745,
04,   4544,   4473,      0,   4544,   4473,  96.12,  -0.47,   5526, 32.89,    nan,    745,
05,   2952,   2917,      0,   2952,   2917,  68.47,  -0.41,   7118, 33.79,    nan,    826,
06,   4120,   4070,      0,   4120,   4070,  50.90,  -0.17,  16305, 33.95,    nan,    826,
07,   2682,   2630,      0,   2682,   2630,  62.83,   0.06,   7388, 35.92,    nan,    745,
08,   2493,   2452,      0,   2493,   2452,  60.38,  -0.19,   7577, 33.51,    nan,    745,
[2017/07/31 10:53:00] 

 01,   6835,   6754,      0,   6835,   6754,  73.44,  -0.39,  13590, 33.63,    nan,    826,
02,   3695,   3638,      0,   3695,   3638,  82.31,  -0.37,   6375, 32.50,    nan,    745,
03,   5448,   5359,      0,   5448,   5359, 107.58,  -0.31,   4622, 33.41,    nan,    745,
04,   4544,   4473,      0,   4544,   4473,  96.13,  -0.47,   5526, 32.89,    nan,    745,
05,   2952,   2917,      0,   2952,   2917,  68.47,  -0.41,   7118, 33.79,    nan,    826,
06,   4118,   4068,      0,   4118,   4068,  50.88,  -0.17,  16307, 33.95,    nan,    826,
07,   2682,   2630,      0,   2683,   2630,  62.84,   0.06,   7387, 35.92,    nan,    745,
08,   2491,   2450,      0,   2491,   2450,  60.34,  -0.19,   7579, 33.51,    nan,    745,
[2017/07/31 10:54:00] 

 01,   6815,   6734,      0,   6815,   6734,  73.29,  -0.38,  13610, 33.63,    nan,    826,
02,   3694,   3638,      0,   3694,   3638,  82.31,  -0.37,   6376, 32.50,    nan,    745,
03,   5449,   5360,      0,   5449,   5360, 107.58,  -0.30,   4621, 33.41,    nan,    745,
04,   4543,   4472,      0,   4543,   4472,  96.11,  -0.46,   5527, 32.89,    nan,    745,
05,   2952,   2917,      0,   2952,   2917,  68.47,  -0.41,   7118, 33.79,    nan,    826,
06,   4118,   4068,      0,   4118,   4068,  50.88,  -0.18,  16307, 33.95,    nan,    826,
07,   2682,   2630,      0,   2682,   2630,  62.83,   0.06,   7388, 35.93,    nan,    745,
08,   2491,   2450,      0,   2491,   2450,  60.34,  -0.19,   7579, 33.52,    nan,    745,
[2017/07/31 10:55:00] 

 01,   6775,   6695,      0,   6775,   6695,  72.98,  -0.38,  13650, 33.64,    nan,    826,
02,   3694,   3638,      0,   3694,   3638,  82.30,  -0.37,   6376, 32.50,    nan,    745,
03,   5449,   5360,      0,   5449,   5360, 107.58,  -0.30,   4621, 33.41,    nan,    745,
04,   4543,   4472,      0,   4543,   4472,  96.11,  -0.48,   5527, 32.89,    nan,    745,
05,   2952,   2917,      0,   2952,   2917,  68.47,  -0.41,   7118, 33.79,    nan,    826,
06,   4118,   4068,      0,   4118,   4068,  50.87,  -0.17,  16307, 33.95,    nan,    826,
07,   2682,   2630,      0,   2683,   2631,  62.84,   0.06,   7387, 35.93,    nan,    745,
08,   2491,   2450,      0,   2491,   2450,  60.34,  -0.19,   7579, 33.52,    nan,    745,
[2017/07/31 10:56:00] 

 01,   6774,   6693,      0,   6774,   6693,  72.98,  -0.38,  13651, 33.64,    nan,    826,
02,   3694,   3638,      0,   3694,   3638,  82.30,  -0.37,   6376, 32.50,    nan,    745,
03,   5448,   5579,      0,   5448,   5579, 107.57,  -0.31,   4622,  0.00,    nan,    745,
04,   4543,   4472,      0,   4543,   4472,  96.11,  -0.47,   5527, 32.89,    nan,    745,
05,   2953,   2917,      0,   2953,   2917,  68.48,  -0.41,   7117, 33.79,    nan,    826,
06,   4118,   4068,      0,   4118,   4068,  50.87,  -0.17,  16307, 33.95,    nan,    826,
07,   2682,   2747,      0,   2683,   2747,  62.84,   0.06,   7387,  0.00,    nan,    745,
08,   2490,   2449,      0,   2490,   2449,  60.33,  -0.19,   7580, 33.52,    nan,    745,
[2017/07/31 10:57:00] 

 01,   6764,   6683,      0,   6764,   6683,  72.90,  -0.38,  13661, 33.64,    nan,    826,
02,   3694,   3638,      0,   3694,   3638,  82.30,  -0.37,   6376, 32.50,    nan,    745,
03,   5449,   5360,      0,   5449,   5360, 107.58,  -0.31,   4621, 33.41,    nan,    745,
04,   4544,   4473,      0,   4544,   4473,  96.12,  -0.47,   5526, 32.89,    nan,    745,
05,   2952,   2917,      0,   2952,   2917,  68.47,  -0.41,   7118, 33.79,    nan,    826,
06,   4119,   4069,      0,   4119,   4069,  50.88,  -0.17,  16306, 33.95,    nan,    826,
07,   2683,   2631,      0,   2683,   2631,  62.84,   0.06,   7387, 35.94,    nan,    745,
08,   2489,   2448,      0,   2489,   2448,  60.30,  -0.20,   7581, 33.52,    nan,    745,
[2017/07/31 10:58:00] 

 01,   6752,   6672,      0,   6752,   6672,  72.81,  -0.38,  13673, 33.64,    nan,    826,
02,   3694,   3638,      0,   3694,   3638,  82.30,  -0.37,   6376, 32.50,    nan,    745,
03,   5448,   5359,      0,   5448,   5359, 107.58,  -0.31,   4622, 33.41,    nan,    745,
04,   4543,   4472,      0,   4543,   4472,  96.10,  -0.48,   5527, 32.89,    nan,    745,
05,   2952,   2917,      0,   2952,   2917,  68.47,  -0.41,   7118, 33.79,    nan,    826,
06,   4120,   4070,      0,   4120,   4070,  50.90,  -0.17,  16305, 33.95,    nan,    826,
07,   2660,   2608,      0,   2660,   2608,  62.45,   0.06,   7410, 35.94,    nan,    745,
08,   2488,   2447,      0,   2488,   2447,  60.30,  -0.19,   7582, 33.52,    nan,    745,
[2017/07/31 10:59:00] 

 01,   6752,   6672,      0,   6752,   6672,  72.81,  -0.38,  13673, 33.64,    nan,    826,
02,   3692,   3636,      0,   3692,   3636,  82.27,  -0.37,   6378, 32.50,    nan,    745,
03,   5448,   5360,      0,   5448,   5360, 107.58,  -0.31,   4622, 33.41,    nan,    745,
04,   4544,   4473,      0,   4544,   4473,  96.12,  -0.47,   5526, 32.89,    nan,    745,
05,   2952,   2917,      0,   2952,   2917,  68.47,  -0.41,   7118, 33.79,    nan,    826,
06,   4119,   4069,      0,   4119,   4069,  50.89,  -0.18,  16306, 33.95,    nan,    826,
07,   2660,   2608,      0,   2660,   2609,  62.46,   0.06,   7410, 35.94,    nan,    745,
08,   2489,   2448,      0,   2489,   2448,  60.30,  -0.19,   7581, 33.52,    nan,    745,
[2017/07/31 11:00:00] 

 01,   6752,   6672,      0,   6752,   6672,  72.81,  -0.38,  13673, 33.64,    nan,    826,
02,   3692,   3636,      0,   3692,   3636,  82.27,  -0.37,   6378, 32.50,    nan,    745,
03,   5449,   5360,      0,   5449,   5360, 107.58,  -0.31,   4621, 33.41,    nan,    745,
04,   4544,   4472,      0,   4544,   4472,  96.12,  -0.47,   5526, 32.89,    nan,    745,
05,   2953,   2917,      0,   2953,   2917,  68.48,  -0.41,   7117, 33.79,    nan,    826,
06,   4119,   4069,      0,   4119,   4069,  50.89,  -0.16,  16306, 33.94,    nan,    826,
07,   2660,   2608,      0,   2660,   2608,  62.45,   0.06,   7410, 35.95,    nan,    745,
08,   2489,   2448,      0,   2489,   2448,  60.30,  -0.19,   7581, 33.52,    nan,    745,
[2017/07/31 11:01:00] 

 01,   6752,   6672,      0,   6752,   6672,  72.81,  -0.38,  13673, 33.64,    nan,    826,
02,   3692,   3636,      0,   3692,   3636,  82.27,  -0.37,   6378, 32.50,    nan,    745,
03,   5449,   5360,      0,   5449,   5360, 107.58,  -0.31,   4621, 33.41,    nan,    745,
04,   4543,   4472,      0,   4543,   4472,  96.11,  -0.47,   5527, 32.89,    nan,    745,
05,   2952,   2917,      0,   2952,   2917,  68.47,  -0.41,   7118, 33.79,    nan,    826,
06,   4119,   4068,      0,   4119,   4068,  50.88,  -0.17,  16306, 33.95,    nan,    826,
07,   2660,   2608,      0,   2660,   2608,  62.45,   0.06,   7410, 35.95,    nan,    745,
08,   2486,   2445,      0,   2486,   2445,  60.25,  -0.19,   7584, 33.52,    nan,    745,
[2017/07/31 11:02:00] 

 01,   6753,   6672,      0,   6753,   6672,  72.81,  -0.38,  13672, 33.64,    nan,    826,
02,   3692,   3636,      0,   3692,   3636,  82.27,  -0.37,   6378, 32.50,    nan,    745,
03,   5449,   5360,      0,   5449,   5360, 107.58,  -0.31,   4621, 33.41,    nan,    745,
04,   4544,   4473,      0,   4544,   4473,  96.12,  -0.47,   5526, 32.89,    nan,    745,
05,   2952,   2917,      0,   2952,   2917,  68.47,  -0.41,   7118, 33.79,    nan,    826,
06,   4118,   4068,      0,   4118,   4068,  50.88,  -0.18,  16307, 33.94,    nan,    826,
07,   2652,   2600,      0,   2652,   2601,  62.32,   0.06,   7418, 35.95,    nan,    745,
08,   2486,   2445,      0,   2486,   2445,  60.25,  -0.19,   7584, 33.52,    nan,    745,
[2017/07/31 11:03:00] 

 01,   6753,   6672,      0,   6753,   6672,  72.81,  -0.38,  13672, 33.64,    nan,    826,
02,   3692,   3636,      0,   3692,   3636,  82.27,  -0.37,   6378, 32.50,    nan,    745,
03,   5449,   5360,      0,   5449,   5360, 107.58,  -0.31,   4621, 33.41,    nan,    745,
04,   4543,   4472,      0,   4543,   4472,  96.11,  -0.47,   5527, 32.89,    nan,    745,
05,   2952,   2917,      0,   2952,   2917,  68.47,  -0.41,   7118, 33.79,    nan,    826,
06,   4119,   4069,      0,   4119,   4069,  50.89,  -0.16,  16306, 33.94,    nan,    826,
07,   2652,   2600,      0,   2652,   2600,  62.31,   0.06,   7418, 35.96,    nan,    745,
08,   2484,   2443,      0,   2484,   2443,  60.21,  -0.19,   7586, 33.52,    nan,    745,
[2017/07/31 11:04:00] 

 01,   6753,   6672,      0,   6753,   6672,  72.81,  -0.38,  13672, 33.64,    nan,    826,
02,   3692,   3636,      0,   3692,   3636,  82.27,  -0.37,   6378, 32.50,    nan,    745,
03,   5449,   5360,      0,   5449,   5360, 107.58,  -0.31,   4621, 33.41,    nan,    745,
04,   4543,   4472,      0,   4543,   4472,  96.11,  -0.48,   5527, 32.89,    nan,    745,
05,   2953,   2917,      0,   2953,   2917,  68.48,  -0.41,   7117, 33.79,    nan,    826,
06,   4119,   4069,      0,   4119,   4069,  50.89,  -0.18,  16306, 33.94,    nan,    826,
07,   2649,   2598,      0,   2650,   2598,  62.27,   0.06,   7420, 35.96,    nan,    745,
08,   2484,   2443,      0,   2484,   2443,  60.21,  -0.19,   7586, 33.52,    nan,    745,
[2017/07/31 11:05:00] 

 01,   6752,   6672,      0,   6752,   6672,  72.81,  -0.38,  13673, 33.64,    nan,    826,
02,   3692,   3636,      0,   3692,   3636,  82.27,  -0.37,   6378, 32.50,    nan,    745,
03,   5449,   5360,      0,   5449,   5360, 107.58,  -0.31,   4621, 33.41,    nan,    745,
04,   4544,   4473,      0,   4544,   4473,  96.12,  -0.47,   5526, 32.89,    nan,    745,
05,   2952,   2917,      0,   2952,   2917,  68.47,  -0.41,   7118, 33.79,    nan,    826,
06,   4119,   4069,      0,   4119,   4069,  50.89,  -0.18,  16306, 33.94,    nan,    826,
07,   2650,   2598,      0,   2650,   2598,  62.28,   0.06,   7420, 35.96,    nan,    745,
08,   2484,   2443,      0,   2484,   2443,  60.22,  -0.19,   7586, 33.53,    nan,    745,
[2017/07/31 11:06:00] 

 01,   6752,   6672,      0,   6752,   6672,  72.81,  -0.38,  13673, 33.64,    nan,    826,
02,   3692,   3636,      0,   3692,   3636,  82.27,  -0.37,   6378, 32.50,    nan,    745,
03,   5449,   5360,      0,   5449,   5360, 107.58,  -0.31,   4621, 33.41,    nan,    745,
04,   4543,   4472,      0,   4543,   4472,  96.11,  -0.47,   5527, 32.89,    nan,    745,
05,   2952,   2917,      0,   2952,   2917,  68.47,  -0.41,   7118, 33.79,    nan,    826,
06,   4118,   4068,      0,   4118,   4068,  50.88,  -0.17,  16307, 33.94,    nan,    826,
07,   2650,   2598,      0,   2650,   2598,  62.28,   0.06,   7420, 35.96,    nan,    745,
08,   2484,   2443,      0,   2484,   2443,  60.22,  -0.19,   7586, 33.53,    nan,    745,
[2017/07/31 11:07:00] 

 01,   6748,   6667,      0,   6748,   6667,  72.77,  -0.38,  13677, 33.64,    nan,    826,
02,   3692,   3636,      0,   3692,   3636,  82.27,  -0.37,   6378, 32.50,    nan,    745,
03,   5449,   5360,      0,   5449,   5360, 107.58,  -0.31,   4621, 33.41,    nan,    745,
04,   4543,   4472,      0,   4543,   4472,  96.10,  -0.47,   5527, 32.89,    nan,    745,
05,   2952,   2917,      0,   2952,   2917,  68.47,  -0.41,   7118, 33.79,    nan,    826,
06,   4118,   4068,      0,   4118,   4068,  50.88,  -0.17,  16307, 33.94,    nan,    826,
07,   2649,   2598,      0,   2650,   2598,  62.27,   0.06,   7420, 35.96,    nan,     -0,
08,   2484,   2443,      0,   2484,   2443,  60.22,  -0.19,   7586, 33.53,    nan,    745,
[2017/07/31 11:08:00] 

 01,   6711,   6631,      0,   6711,   6631,  72.49,  -0.38,  13714, 33.65,    nan,    826,
02,   3692,   3636,      0,   3692,   3636,  82.27,  -0.37,   6378, 32.50,    nan,    745,
03,   5449,   5360,      0,   5449,   5360, 107.58,  -0.30,   4621, 33.41,    nan,    745,
04,   4529,   4458,      0,   4529,   4458,  95.89,  -0.47,   5541, 32.89,    nan,    745,
05,   2952,   2917,      0,   2952,   2917,  68.47,  -0.41,   7118, 33.79,    nan,    826,
06,   4119,   4069,      0,   4119,   4069,  50.89,  -0.17,  16306, 33.94,    nan,    826,
07,   2650,   2598,      0,   2650,   2598,  62.27,   0.06,   7420, 35.97,    nan,    745,
08,   2484,   2443,      0,   2484,   2443,  60.21,  -0.19,   7586, 33.53,    nan,    745,
[2017/07/31 11:09:00] 

 01,   6711,   6631,      0,   6711,   6631,  72.49,  -0.38,  13714, 33.65,    nan,    826,
02,   3692,   3636,      0,   3692,   3636,  82.27,  -0.37,   6378, 32.50,    nan,    745,
03,   5449,   5360,      0,   5449,   5360, 107.58,  -0.31,   4621, 33.41,    nan,    745,
04,   4528,   4457,      0,   4528,   4457,  95.87,  -0.48,   5542, 32.89,    nan,    745,
05,   2952,   2917,      0,   2952,   2917,  68.47,  -0.41,   7118, 33.79,    nan,    826,
06,   4101,   4051,      0,   4101,   4051,  50.72,  -0.16,  16324, 33.94,    nan,    826,
07,   2649,   2598,      0,   2650,   2598,  62.27,   0.06,   7420, 35.97,    nan,    745,
08,   2481,   2440,      0,   2481,   2440,  60.17,  -0.19,   7589, 33.53,    nan,    745,
[2017/07/31 11:10:00] 

 01,   6711,   6631,      0,   6711,   6631,  72.50,  -0.37,  13714, 33.65,    nan,    826,
02,   3692,   3636,      0,   3692,   3636,  82.27,  -0.37,   6378, 32.50,    nan,    745,
03,   5449,   5360,      0,   5449,   5360, 107.58,  -0.31,   4621, 33.41,    nan,    745,
04,   4528,   4457,      0,   4528,   4457,  95.87,  -0.47,   5542, 32.89,    nan,    745,
05,   2952,   2917,      0,   2952,   2917,  68.47,  -0.41,   7118, 33.80,    nan,    826,
06,   4100,   4050,      0,   4100,   4050,  50.71,  -0.17,  16325, 33.94,    nan,    826,
07,   2630,   2579,      0,   2630,   2579,  61.95,   0.06,   7440, 35.97,    nan,    745,
08,   2479,   2438,      0,   2479,   2438,  60.12,  -0.19,   7591, 33.53,    nan,    745,
[2017/07/31 11:11:00] 

 01,   6690,   6610,      0,   6690,   6610,  72.33,  -0.38,  13735, 33.65,    nan,    826,
02,   3693,   3636,      0,   3693,   3636,  82.27,  -0.37,   6377, 32.50,    nan,    745,
03,   5449,   5360,      0,   5449,   5360, 107.58,  -0.30,   4621, 33.41,    nan,    745,
04,   4529,   4457,      0,   4529,   4457,  95.88,  -0.47,   5541, 32.89,    nan,    745,
05,   2952,   2917,      0,   2952,   2917,  68.47,  -0.41,   7118, 33.79,    nan,    826,
06,   4089,   4040,      0,   4089,   4040,  50.62,  -0.16,  16336, 33.94,    nan,    826,
07,   2626,   2575,      0,   2627,   2575,  61.88,   0.06,   7443, 35.98,    nan,    745,
08,   2472,   2431,      0,   2472,   2431,  60.00,  -0.19,   7598, 33.53,    nan,    745,
[2017/07/31 11:12:00] 

 01,   6682,   6603,      0,   6682,   6603,  72.27,  -0.37,  13743, 33.65,    nan,    826,
02,   3693,   3636,      0,   3693,   3636,  82.28,  -0.37,   6377, 32.51,    nan,    745,
03,   5449,   5360,      0,   5449,   5360, 107.58,  -0.30,   4621, 33.41,    nan,    745,
04,   4528,   4457,      0,   4528,   4457,  95.88,  -0.48,   5542, 32.89,    nan,    745,
05,   2952,   2917,      0,   2952,   2917,  68.47,  -0.41,   7118, 33.79,    nan,    826,
06,   4088,   4038,      0,   4088,   4038,  50.60,  -0.17,  16337, 33.94,    nan,    826,
07,   2627,   2575,      0,   2627,   2576,  61.88,   0.06,   7443, 35.98,    nan,    745,
08,   2471,   2430,      0,   2471,   2430,  59.99,  -0.19,   7599, 33.53,    nan,    745,
[2017/07/31 11:13:00] 

 01,   6665,   6585,      0,   6665,   6585,  72.14,  -0.38,  13760, 33.65,    nan,    826,
02,   3692,   3636,      0,   3692,   3636,  82.27,  -0.37,   6378, 32.50,    nan,    745,
03,   5449,   5360,      0,   5449,   5360, 107.58,  -0.31,   4621, 33.41,    nan,    745,
04,   4528,   4457,      0,   4528,   4457,  95.87,  -0.48,   5542, 32.89,    nan,    745,
05,   2952,   2917,      0,   2952,   2917,  68.47,  -0.41,   7118, 33.80,    nan,    826,
06,   4088,   4039,      0,   4088,   4039,  50.61,  -0.17,  16337, 33.95,    nan,    826,
07,   2624,   2573,      0,   2625,   2573,  61.84,   0.06,   7445, 35.98,    nan,    745,
08,   2453,   2413,      0,   2453,   2413,  59.67,  -0.19,   7617, 33.53,    nan,    745,
[2017/07/31 11:14:00] 

 01,   6633,   6554,      0,   6633,   6554,  71.90,  -0.37,  13792, 33.65,    nan,    826,
02,   3692,   3636,      0,   3692,   3636,  82.27,  -0.37,   6378, 32.50,    nan,    745,
03,   5449,   5360,      0,   5449,   5360, 107.58,  -0.31,   4621, 33.41,    nan,    745,
04,   4528,   4457,      0,   4528,   4457,  95.87,  -0.48,   5542, 32.89,    nan,    745,
05,   2952,   2917,      0,   2952,   2917,  68.47,  -0.41,   7118, 33.80,    nan,    826,
06,   4089,   4039,      0,   4089,   4039,  50.61,  -0.17,  16336, 33.95,    nan,    826,
07,   2625,   2573,      0,   2625,   2574,  61.85,   0.06,   7445, 35.98,    nan,    745,
08,   2453,   2413,      0,   2453,   2413,  59.67,  -0.19,   7617, 33.53,    nan,    745,
[2017/07/31 11:15:00] 

 01,   6624,   6545,      0,   6624,   6545,  71.83,  -0.37,  13801, 33.65,    nan,    826,
02,   3692,   3636,      0,   3692,   3636,  82.27,  -0.37,   6378, 32.51,    nan,    745,
03,   5449,   5360,      0,   5449,   5360, 107.58,  -0.31,   4621, 33.41,    nan,    745,
04,   4529,   4458,      0,   4529,   4458,  95.89,  -0.47,   5541, 32.89,    nan,    745,
05,   2952,   2917,      0,   2952,   2917,  68.47,  -0.41,   7118, 33.80,    nan,    826,
06,   4088,   4039,      0,   4088,   4039,  50.61,  -0.16,  16337, 33.94,    nan,    826,
07,   2622,   2571,      0,   2622,   2571,  61.81,   0.06,   7448, 35.99,    nan,    745,
08,   2453,   2413,      0,   2453,   2413,  59.67,  -0.19,   7617, 33.53,    nan,    745,
[2017/07/31 11:16:00] 

 01,   6624,   6545,      0,   6624,   6545,  71.82,  -0.37,  13801, 33.65,    nan,    826,
02,   3693,   3636,      0,   3693,   3636,  82.27,  -0.37,   6377, 32.51,    nan,    745,
03,   5449,   5360,      0,   5449,   5360, 107.58,  -0.31,   4621, 33.41,    nan,    745,
04,   4529,   4458,      0,   4529,   4458,  95.89,  -0.47,   5541, 32.89,    nan,    745,
05,   2952,   2917,      0,   2952,   2917,  68.47,  -0.41,   7118, 33.79,    nan,    826,
06,   4089,   4039,      0,   4089,   4039,  50.61,  -0.17,  16336, 33.94,    nan,    826,
07,   2622,   2571,      0,   2622,   2571,  61.80,   0.05,   7448, 35.99,    nan,    745,
08,   2453,   2413,      0,   2453,   2413,  59.67,  -0.18,   7617, 33.53,    nan,    745,
[2017/07/31 11:17:00] 

 01,   6625,   6546,      0,   6625,   6546,  71.83,  -0.37,  13800, 33.65,    nan,    826,
02,   3692,   3636,      0,   3692,   3636,  82.27,  -0.37,   6378, 32.51,    nan,    745,
03,   5449,   5360,      0,   5449,   5360, 107.58,  -0.31,   4621, 33.41,    nan,    745,
04,   4529,   4458,      0,   4529,   4458,  95.88,  -0.47,   5541, 32.89,    nan,    745,
05,   2952,   2917,      0,   2952,   2917,  68.47,  -0.41,   7118, 33.79,    nan,    826,
06,   4087,   4038,      0,   4087,   4038,  50.60,  -0.17,  16338, 33.94,    nan,    826,
07,   2622,   2571,      0,   2622,   2571,  61.80,   0.06,   7448, 35.99,    nan,    745,
08,   2453,   2413,      0,   2453,   2413,  59.67,  -0.19,   7617, 33.53,    nan,    745,
[2017/07/31 11:18:00] 

 01,   6625,   6546,      0,   6625,   6546,  71.83,  -0.37,  13800, 33.65,    nan,    826,
02,   3692,   3636,      0,   3692,   3636,  82.27,  -0.37,   6378, 32.51,    nan,    745,
03,   5447,   5358,      0,   5447,   5358, 107.56,  -0.31,   4623, 33.41,    nan,    745,
04,   4529,   4458,      0,   4529,   4458,  95.88,  -0.47,   5541, 32.89,    nan,    745,
05,   2953,   2917,      0,   2953,   2917,  68.48,  -0.41,   7117, 33.79,    nan,    826,
06,   4088,   4038,      0,   4088,   4038,  50.60,  -0.16,  16337, 33.94,    nan,    826,
07,   2622,   2571,      0,   2622,   2571,  61.80,   0.06,   7448, 35.99,    nan,    745,
08,   2453,   2413,      0,   2453,   2413,  59.67,  -0.19,   7617, 33.54,    nan,    745,
[2017/07/31 11:19:00] 

 01,   6625,   6546,      0,   6625,   6546,  71.83,  -0.37,  13800, 33.65,    nan,    826,
02,   3692,   3636,      0,   3692,   3636,  82.27,  -0.37,   6378, 32.51,    nan,    745,
03,   5446,   5357,      0,   5446,   5357, 107.53,  -0.31,   4624, 33.41,    nan,    745,
04,   4529,   4458,      0,   4529,   4458,  95.89,  -0.47,   5541, 32.89,    nan,    745,
05,   2952,   2917,      0,   2952,   2917,  68.47,  -0.41,   7118, 33.79,    nan,    826,
06,   4088,   4038,      0,   4088,   4038,  50.60,  -0.17,  16337, 33.95,    nan,    826,
07,   2602,   2551,      0,   2602,   2551,  61.46,   0.05,   7468, 36.00,    nan,    745,
08,   2453,   2412,      0,   2453,   2412,  59.67,  -0.19,   7617, 33.54,    nan,    745,
[2017/07/31 11:20:00] 

 01,   6624,   6545,      0,   6624,   6545,  71.83,  -0.37,  13801, 33.66,    nan,    826,
02,   3692,   3636,      0,   3692,   3636,  82.27,  -0.37,   6378, 32.51,    nan,    745,
03,   5446,   5357,      0,   5446,   5357, 107.53,  -0.30,   4624, 33.41,    nan,    745,
04,   4529,   4458,      0,   4529,   4458,  95.88,  -0.47,   5541, 32.89,    nan,    745,
05,   2952,   2917,      0,   2952,   2917,  68.47,  -0.41,   7118, 33.80,    nan,    826,
06,   4088,   4038,      0,   4088,   4038,  50.60,  -0.17,  16337, 33.95,    nan,    826,
07,   2582,   2532,      0,   2582,   2532,  61.12,   0.06,   7488, 36.00,    nan,    745,
08,   2453,   2413,      0,   2453,   2413,  59.67,  -0.19,   7617, 33.54,    nan,    745,
[2017/07/31 11:21:00] 

 01,   6624,   6545,      0,   6624,   6545,  71.83,  -0.38,  13801, 33.66,    nan,    826,
02,   3692,   3636,      0,   3692,   3636,  82.27,  -0.37,   6378, 32.51,    nan,    745,
03,   5446,   5357,      0,   5446,   5357, 107.53,  -0.31,   4624, 33.41,    nan,    745,
04,   4529,   4458,      0,   4529,   4458,  95.89,  -0.47,   5541, 32.89,    nan,    745,
05,   2952,   2917,      0,   2952,   2917,  68.47,  -0.41,   7118, 33.79,    nan,    826,
06,   4085,   4035,      0,   4085,   4035,  50.57,  -0.17,  16340, 33.95,    nan,    826,
07,   2577,   2527,      0,   2577,   2527,  61.02,   0.06,   7493, 36.00,    nan,    745,
08,   2453,   2413,      0,   2453,   2413,  59.67,  -0.19,   7617, 33.54,    nan,    745,
[2017/07/31 11:22:00] 

 01,   6624,   6545,      0,   6624,   6545,  71.83,  -0.37,  13801, 33.66,    nan,    826,
02,   3692,   3636,      0,   3692,   3636,  82.27,  -0.37,   6378, 32.51,    nan,    745,
03,   5446,   5357,      0,   5446,   5357, 107.53,  -0.31,   4624, 33.41,    nan,    745,
04,   4528,   4457,      0,   4528,   4457,  95.88,  -0.48,   5542, 32.89,    nan,    745,
